18530101T12:00:00:00.999Z,5.55
19071001T12:00:00:00.999Z,10.35
19071101T12:00:00:00.999Z,7.2
19071201T12:00:00:00.999Z,5.4
19080101T12:00:00:00.999Z,2.95
19080201T12:00:00:00.999Z,5.65
19080301T12:00:00:00.999Z,4.9
19080401T12:00:00:00.999Z,6.4
19080501T12:00:00:00.999Z,13.3
19080601T12:00:00:00.999Z,15.15
19080701T12:00:00:00.999Z,16.85
19080801T12:00:00:00.999Z,15.35
19080901T12:00:00:00.999Z,13.2
19081001T12:00:00:00.999Z,12.1
19081101T12:00:00:00.999Z,8.05
19081201T12:00:00:00.999Z,4.05
19090101T12:00:00:00.999Z,3.65
19090201T12:00:00:00.999Z,3.55
19090301T12:00:00:00.999Z,4.15
19090401T12:00:00:00.999Z,9.3
19090501T12:00:00:00.999Z,11.35
19090601T12:00:00:00.999Z,12.45
19090701T12:00:00:00.999Z,15.65
19090801T12:00:00:00.999Z,16.45
19090901T12:00:00:00.999Z,12.6
19091001T12:00:00:00.999Z,11.1
19091101T12:00:00:00.999Z,5.3
19091201T12:00:00:00.999Z,4.6
19100101T12:00:00:00.999Z,4.15
19100201T12:00:00:00.999Z,5.7
19100301T12:00:00:00.999Z,6.25
19100401T12:00:00:00.999Z,8
19100501T12:00:00:00.999Z,11.9
19100601T12:00:00:00.999Z,15.6
19100701T12:00:00:00.999Z,14.7
19100801T12:00:00:00.999Z,15.75
19100901T12:00:00:00.999Z,13.1
19101001T12:00:00:00.999Z,11.35
19101101T12:00:00:00.999Z,3.65
19101201T12:00:00:00.999Z,6.75
19110101T12:00:00:00.999Z,3.8
19110201T12:00:00:00.999Z,5.2
19110301T12:00:00:00.999Z,5.6
19110401T12:00:00:00.999Z,8.2
19110501T12:00:00:00.999Z,13.5
19110601T12:00:00:00.999Z,15.3
19110701T12:00:00:00.999Z,19.6
19110801T12:00:00:00.999Z,19.45
19110901T12:00:00:00.999Z,15.4
19111001T12:00:00:00.999Z,10.05
19111101T12:00:00:00.999Z,6.45
19111201T12:00:00:00.999Z,6.85
19120101T12:00:00:00.999Z,4.25
19120201T12:00:00:00.999Z,6.25
19120301T12:00:00:00.999Z,7.9
19120401T12:00:00:00.999Z,9.25
19120501T12:00:00:00.999Z,13.15
19120601T12:00:00:00.999Z,14.4
19120701T12:00:00:00.999Z,16.8
19120801T12:00:00:00.999Z,13.55
19120901T12:00:00:00.999Z,11.45
19121001T12:00:00:00.999Z,8.6
19121101T12:00:00:00.999Z,6.65
19121201T12:00:00:00.999Z,7.55
19130101T12:00:00:00.999Z,5.3
19130201T12:00:00:00.999Z,4.85
19130301T12:00:00:00.999Z,6.85
19130401T12:00:00:00.999Z,8.45
19130501T12:00:00:00.999Z,12.4
19130601T12:00:00:00.999Z,14.95
19130701T12:00:00:00.999Z,15.5
19130801T12:00:00:00.999Z,16.05
19130901T12:00:00:00.999Z,14.7
19131001T12:00:00:00.999Z,11.75
19131101T12:00:00:00.999Z,8.8
19131201T12:00:00:00.999Z,5.15
19140101T12:00:00:00.999Z,3.6
19140201T12:00:00:00.999Z,7.1
19140301T12:00:00:00.999Z,6.7
19140401T12:00:00:00.999Z,10.3
19140501T12:00:00:00.999Z,11.5
19140601T12:00:00:00.999Z,15.4
19140701T12:00:00:00.999Z,16.55
19140801T12:00:00:00.999Z,16.95
19140901T12:00:00:00.999Z,13.9
19141001T12:00:00:00.999Z,10.9
19141101T12:00:00:00.999Z,7.1
19141201T12:00:00:00.999Z,5.3
19150101T12:00:00:00.999Z,4.35
19150201T12:00:00:00.999Z,4.9
19150301T12:00:00:00.999Z,5.55
19150401T12:00:00:00.999Z,8.2
19150501T12:00:00:00.999Z,11.75
19150601T12:00:00:00.999Z,15.05
19150701T12:00:00:00.999Z,15.5
19150801T12:00:00:00.999Z,16.5
19150901T12:00:00:00.999Z,13.7
19151001T12:00:00:00.999Z,9.5
19151101T12:00:00:00.999Z,3.5
19151201T12:00:00:00.999Z,6.25
19160101T12:00:00:00.999Z,7.7
19160201T12:00:00:00.999Z,3.8
19160301T12:00:00:00.999Z,3.8
19160401T12:00:00:00.999Z,9.1
19160501T12:00:00:00.999Z,12.45
19160601T12:00:00:00.999Z,12
19160701T12:00:00:00.999Z,15.95
19160801T12:00:00:00.999Z,17.2
19160901T12:00:00:00.999Z,13.3
19161001T12:00:00:00.999Z,11.4
19161101T12:00:00:00.999Z,6.6
19161201T12:00:00:00.999Z,2.35
19170101T12:00:00:00.999Z,1.65
19170201T12:00:00:00.999Z,2.85
19170301T12:00:00:00.999Z,3.45
19170401T12:00:00:00.999Z,6.15
19170501T12:00:00:00.999Z,13.85
19170601T12:00:00:00.999Z,16.1
19170701T12:00:00:00.999Z,16.5
19170801T12:00:00:00.999Z,15.85
19170901T12:00:00:00.999Z,14.75
19171001T12:00:00:00.999Z,8.1
19171101T12:00:00:00.999Z,7.95
19171201T12:00:00:00.999Z,2.7
19180101T12:00:00:00.999Z,3.85
19180201T12:00:00:00.999Z,6.55
19180301T12:00:00:00.999Z,6.5
19180401T12:00:00:00.999Z,7.05
19180501T12:00:00:00.999Z,13.55
19180601T12:00:00:00.999Z,13.7
19180701T12:00:00:00.999Z,16.25
19180801T12:00:00:00.999Z,16.55
19180901T12:00:00:00.999Z,12.55
19181001T12:00:00:00.999Z,9.5
19181101T12:00:00:00.999Z,5.65
19181201T12:00:00:00.999Z,7.45
19190101T12:00:00:00.999Z,2.9
19190201T12:00:00:00.999Z,2.65
19190301T12:00:00:00.999Z,4.25
19190401T12:00:00:00.999Z,7.55
19190501T12:00:00:00.999Z,13.65
19190601T12:00:00:00.999Z,15.05
19190701T12:00:00:00.999Z,14.45
19190801T12:00:00:00.999Z,17.2
19190901T12:00:00:00.999Z,13.35
19191001T12:00:00:00.999Z,7.2
19191101T12:00:00:00.999Z,3.55
19191201T12:00:00:00.999Z,5.9
19200101T12:00:00:00.999Z,5.7
19200201T12:00:00:00.999Z,6.3
19200301T12:00:00:00.999Z,7.9
19200401T12:00:00:00.999Z,8.95
19200501T12:00:00:00.999Z,12.45
19200601T12:00:00:00.999Z,14.85
19200701T12:00:00:00.999Z,14.6
19200801T12:00:00:00.999Z,13.85
19200901T12:00:00:00.999Z,13.7
19201001T12:00:00:00.999Z,10.55
19201101T12:00:00:00.999Z,6.6
19201201T12:00:00:00.999Z,4.5
19210101T12:00:00:00.999Z,7.55
19210201T12:00:00:00.999Z,5
19210301T12:00:00:00.999Z,7.95
19210401T12:00:00:00.999Z,9.05
19210501T12:00:00:00.999Z,12.2
19210601T12:00:00:00.999Z,15.45
19210701T12:00:00:00.999Z,19.7
19210801T12:00:00:00.999Z,16.5
19210901T12:00:00:00.999Z,14.95
19211001T12:00:00:00.999Z,13.55
19211101T12:00:00:00.999Z,4.85
19211201T12:00:00:00.999Z,6.5
19220101T12:00:00:00.999Z,4.2
19220201T12:00:00:00.999Z,4.85
19220301T12:00:00:00.999Z,5.15
19220401T12:00:00:00.999Z,6.15
19220501T12:00:00:00.999Z,14
19220601T12:00:00:00.999Z,14.6
19220701T12:00:00:00.999Z,14.45
19220801T12:00:00:00.999Z,14.1
19220901T12:00:00:00.999Z,12.85
19221001T12:00:00:00.999Z,8.45
19221101T12:00:00:00.999Z,5.65
19221201T12:00:00:00.999Z,6.15
19230101T12:00:00:00.999Z,5.3
19230201T12:00:00:00.999Z,6.25
19230301T12:00:00:00.999Z,6.7
19230401T12:00:00:00.999Z,8.25
19230501T12:00:00:00.999Z,10.35
19230601T12:00:00:00.999Z,13.05
19230701T12:00:00:00.999Z,18.45
19230801T12:00:00:00.999Z,16.25
19230901T12:00:00:00.999Z,13.25
19231001T12:00:00:00.999Z,10.35
19231101T12:00:00:00.999Z,3.4
19231201T12:00:00:00.999Z,4.2
19240101T12:00:00:00.999Z,5.35
19240201T12:00:00:00.999Z,3.35
19240301T12:00:00:00.999Z,4.9
19240401T12:00:00:00.999Z,8.1
19240501T12:00:00:00.999Z,12.45
19240601T12:00:00:00.999Z,14.75
19240701T12:00:00:00.999Z,15.8
19240801T12:00:00:00.999Z,14.65
19240901T12:00:00:00.999Z,13.95
19241001T12:00:00:00.999Z,10.7
19241101T12:00:00:00.999Z,7.45
19241201T12:00:00:00.999Z,6.7
19250101T12:00:00:00.999Z,5.35
19250201T12:00:00:00.999Z,5.75
19250301T12:00:00:00.999Z,5.2
19250401T12:00:00:00.999Z,7.9
19250501T12:00:00:00.999Z,12.3
19250601T12:00:00:00.999Z,15.7
19250701T12:00:00:00.999Z,17.4
19250801T12:00:00:00.999Z,16.05
19250901T12:00:00:00.999Z,12.05
19251001T12:00:00:00.999Z,11.05
19251101T12:00:00:00.999Z,4.55
19251201T12:00:00:00.999Z,3.2
19260101T12:00:00:00.999Z,4.5
19260201T12:00:00:00.999Z,7.45
19260301T12:00:00:00.999Z,6.95
19260401T12:00:00:00.999Z,9.65
19260501T12:00:00:00.999Z,10.85
19260601T12:00:00:00.999Z,14.1
19260701T12:00:00:00.999Z,17.25
19260801T12:00:00:00.999Z,16.85
19260901T12:00:00:00.999Z,15.3
19261001T12:00:00:00.999Z,8.55
19261101T12:00:00:00.999Z,6.8
19261201T12:00:00:00.999Z,4.1
19270101T12:00:00:00.999Z,4.8
19270201T12:00:00:00.999Z,4.15
19270301T12:00:00:00.999Z,7.95
19270401T12:00:00:00.999Z,8.8
19270501T12:00:00:00.999Z,12.25
19270601T12:00:00:00.999Z,13.35
19270701T12:00:00:00.999Z,16.1
19270801T12:00:00:00.999Z,16.15
19270901T12:00:00:00.999Z,13
19271001T12:00:00:00.999Z,10.9
19271101T12:00:00:00.999Z,6.5
19271201T12:00:00:00.999Z,2.15
19280101T12:00:00:00.999Z,5.6
19280201T12:00:00:00.999Z,6.25
19280301T12:00:00:00.999Z,7
19280401T12:00:00:00.999Z,8.75
19280501T12:00:00:00.999Z,11.45
19280601T12:00:00:00.999Z,13.85
19280701T12:00:00:00.999Z,17.85
19280801T12:00:00:00.999Z,15.95
19280901T12:00:00:00.999Z,13.55
19281001T12:00:00:00.999Z,10.8
19281101T12:00:00:00.999Z,8.05
19281201T12:00:00:00.999Z,3.5
19290101T12:00:00:00.999Z,2.4
19290201T12:00:00:00.999Z,3.15
19290301T12:00:00:00.999Z,6.5
19290401T12:00:00:00.999Z,7.15
19290501T12:00:00:00.999Z,11.75
19290601T12:00:00:00.999Z,13.9
19290701T12:00:00:00.999Z,16.95
19290801T12:00:00:00.999Z,16.4
19290901T12:00:00:00.999Z,16.95
19291001T12:00:00:00.999Z,10.2
19291101T12:00:00:00.999Z,7.15
19291201T12:00:00:00.999Z,6.3
19300101T12:00:00:00.999Z,6.2
19300201T12:00:00:00.999Z,2.85
19300301T12:00:00:00.999Z,5.8
19300401T12:00:00:00.999Z,8.75
19300501T12:00:00:00.999Z,11.3
19300601T12:00:00:00.999Z,15.95
19300701T12:00:00:00.999Z,15.9
19300801T12:00:00:00.999Z,16.6
19300901T12:00:00:00.999Z,14.25
19301001T12:00:00:00.999Z,11.05
19301101T12:00:00:00.999Z,6.5
19301201T12:00:00:00.999Z,4.45
19310101T12:00:00:00.999Z,3.65
19310201T12:00:00:00.999Z,4.35
19310301T12:00:00:00.999Z,4.75
19310401T12:00:00:00.999Z,8.25
19310501T12:00:00:00.999Z,11.95
19310601T12:00:00:00.999Z,15.25
19310701T12:00:00:00.999Z,15.85
19310801T12:00:00:00.999Z,15.15
19310901T12:00:00:00.999Z,12
19311001T12:00:00:00.999Z,9.3
19311101T12:00:00:00.999Z,8.05
19311201T12:00:00:00.999Z,5.3
19320101T12:00:00:00.999Z,6.45
19320201T12:00:00:00.999Z,3.1
19320301T12:00:00:00.999Z,5
19320401T12:00:00:00.999Z,7.55
19320501T12:00:00:00.999Z,11.15
19320601T12:00:00:00.999Z,14.35
19320701T12:00:00:00.999Z,16.65
19320801T12:00:00:00.999Z,18.25
19320901T12:00:00:00.999Z,13.7
19321001T12:00:00:00.999Z,9.5
19321101T12:00:00:00.999Z,6.8
19321201T12:00:00:00.999Z,5.85
19330101T12:00:00:00.999Z,3
19330201T12:00:00:00.999Z,4.65
19330301T12:00:00:00.999Z,8.1
19330401T12:00:00:00.999Z,9.45
19330501T12:00:00:00.999Z,12.9
19330601T12:00:00:00.999Z,16
19330701T12:00:00:00.999Z,18.75
19330801T12:00:00:00.999Z,18.65
19330901T12:00:00:00.999Z,15.65
19331001T12:00:00:00.999Z,10.35
19331101T12:00:00:00.999Z,5.8
19331201T12:00:00:00.999Z,2.1
19340101T12:00:00:00.999Z,4.05
19340201T12:00:00:00.999Z,4
19340301T12:00:00:00.999Z,5.45
19340401T12:00:00:00.999Z,8.6
19340501T12:00:00:00.999Z,12.25
19340601T12:00:00:00.999Z,15.85
19340701T12:00:00:00.999Z,19.1
19340801T12:00:00:00.999Z,16.25
19340901T12:00:00:00.999Z,15.45
19341001T12:00:00:00.999Z,11.05
19341101T12:00:00:00.999Z,6.6
19341201T12:00:00:00.999Z,8.2
19350101T12:00:00:00.999Z,4.9
19350201T12:00:00:00.999Z,6.1
19350301T12:00:00:00.999Z,6.95
19350401T12:00:00:00.999Z,8.5
19350501T12:00:00:00.999Z,10.25
19350601T12:00:00:00.999Z,15.6
19350701T12:00:00:00.999Z,18.3
19350801T12:00:00:00.999Z,17.75
19350901T12:00:00:00.999Z,14.45
19351001T12:00:00:00.999Z,10.05
19351101T12:00:00:00.999Z,7.35
19351201T12:00:00:00.999Z,3.25
19360101T12:00:00:00.999Z,4.45
19360201T12:00:00:00.999Z,3.25
19360301T12:00:00:00.999Z,7.55
19360401T12:00:00:00.999Z,6.8
19360501T12:00:00:00.999Z,11.95
19360601T12:00:00:00.999Z,15.3
19360701T12:00:00:00.999Z,15.8
19360801T12:00:00:00.999Z,16.95
19360901T12:00:00:00.999Z,15
19361001T12:00:00:00.999Z,9.5
19361101T12:00:00:00.999Z,5.6
19361201T12:00:00:00.999Z,5.35
19370101T12:00:00:00.999Z,5.45
19370201T12:00:00:00.999Z,6.5
19370301T12:00:00:00.999Z,4.25
19370401T12:00:00:00.999Z,9.65
19370501T12:00:00:00.999Z,12.85
19370601T12:00:00:00.999Z,15
19370701T12:00:00:00.999Z,16.9
19370801T12:00:00:00.999Z,18.05
19370901T12:00:00:00.999Z,14.2
19371001T12:00:00:00.999Z,11
19371101T12:00:00:00.999Z,5.1
19371201T12:00:00:00.999Z,3.35
19380101T12:00:00:00.999Z,6.1
19380201T12:00:00:00.999Z,5.1
19380301T12:00:00:00.999Z,9.9
19380401T12:00:00:00.999Z,7.75
19380501T12:00:00:00.999Z,11.2
19380601T12:00:00:00.999Z,15.55
19380701T12:00:00:00.999Z,16.35
19380801T12:00:00:00.999Z,17.25
19380901T12:00:00:00.999Z,14.55
19381001T12:00:00:00.999Z,10.9
19381101T12:00:00:00.999Z,9.9
19381201T12:00:00:00.999Z,4.35
19390101T12:00:00:00.999Z,4.85
19390201T12:00:00:00.999Z,6.15
19390301T12:00:00:00.999Z,6.2
19390401T12:00:00:00.999Z,9.5
19390501T12:00:00:00.999Z,11.8
19390601T12:00:00:00.999Z,14.6
19390701T12:00:00:00.999Z,15.95
19390801T12:00:00:00.999Z,16.95
19390901T12:00:00:00.999Z,15.05
19391001T12:00:00:00.999Z,8.85
19391101T12:00:00:00.999Z,9.4
19391201T12:00:00:00.999Z,3.1
19400101T12:00:00:00.999Z,3.25
19400201T12:00:00:00.999Z,2.9
19400301T12:00:00:00.999Z,6.65
19400401T12:00:00:00.999Z,9.45
19400501T12:00:00:00.999Z,13.2
19400601T12:00:00:00.999Z,16.85
19400701T12:00:00:00.999Z,15.8
19400801T12:00:00:00.999Z,16.6
19400901T12:00:00:00.999Z,13.9
19401001T12:00:00:00.999Z,9.95
19401101T12:00:00:00.999Z,7.3
19401201T12:00:00:00.999Z,3.7
19410101T12:00:00:00.999Z,2.1
19410201T12:00:00:00.999Z,4.3
19410301T12:00:00:00.999Z,5.4
19410401T12:00:00:00.999Z,7.15
19410501T12:00:00:00.999Z,9.55
19410601T12:00:00:00.999Z,15.95
19410701T12:00:00:00.999Z,18.35
19410801T12:00:00:00.999Z,15.3
19410901T12:00:00:00.999Z,14.7
19411001T12:00:00:00.999Z,10.55
19411101T12:00:00:00.999Z,7.1
19411201T12:00:00:00.999Z,5.5
19420101T12:00:00:00.999Z,2.75
19420201T12:00:00:00.999Z,2.7
19420301T12:00:00:00.999Z,5.65
19420401T12:00:00:00.999Z,9.7
19420501T12:00:00:00.999Z,11.8
19420601T12:00:00:00.999Z,15.5
19420701T12:00:00:00.999Z,16.35
19420801T12:00:00:00.999Z,17.3
19420901T12:00:00:00.999Z,14.3
19421001T12:00:00:00.999Z,10.95
19421101T12:00:00:00.999Z,5.15
19421201T12:00:00:00.999Z,7.05
19430101T12:00:00:00.999Z,5.6
19430201T12:00:00:00.999Z,6.1
19430301T12:00:00:00.999Z,6.95
19430401T12:00:00:00.999Z,11.55
19430501T12:00:00:00.999Z,12.95
19430601T12:00:00:00.999Z,15.2
19430701T12:00:00:00.999Z,17.45
19430801T12:00:00:00.999Z,17.1
19430901T12:00:00:00.999Z,14
19431001T12:00:00:00.999Z,10.9
19431101T12:00:00:00.999Z,6.35
19431201T12:00:00:00.999Z,3.5
19440101T12:00:00:00.999Z,6.1
19440201T12:00:00:00.999Z,3.65
19440301T12:00:00:00.999Z,5.75
19440401T12:00:00:00.999Z,10.95
19440501T12:00:00:00.999Z,12.4
19440601T12:00:00:00.999Z,14.3
19440701T12:00:00:00.999Z,17.3
19440801T12:00:00:00.999Z,18.1
19440901T12:00:00:00.999Z,13.25
19441001T12:00:00:00.999Z,9.9
19441101T12:00:00:00.999Z,6.7
19441201T12:00:00:00.999Z,3.4
19450101T12:00:00:00.999Z,2.6
19450201T12:00:00:00.999Z,7.8
19450301T12:00:00:00.999Z,8.5
19450401T12:00:00:00.999Z,10.85
19450501T12:00:00:00.999Z,13.1
19450601T12:00:00:00.999Z,15.25
19450701T12:00:00:00.999Z,17.45
19450801T12:00:00:00.999Z,16.5
19450901T12:00:00:00.999Z,15.05
19451001T12:00:00:00.999Z,12.25
19451101T12:00:00:00.999Z,7.2
19451201T12:00:00:00.999Z,5.3
19460101T12:00:00:00.999Z,3
19460201T12:00:00:00.999Z,6.7
19460301T12:00:00:00.999Z,5.45
19460401T12:00:00:00.999Z,10.55
19460501T12:00:00:00.999Z,10.95
19460601T12:00:00:00.999Z,13.8
19460701T12:00:00:00.999Z,17.5
19460801T12:00:00:00.999Z,15.75
19460901T12:00:00:00.999Z,14.7
19461001T12:00:00:00.999Z,10.4
19461101T12:00:00:00.999Z,8.45
19461201T12:00:00:00.999Z,3.15
19470101T12:00:00:00.999Z,2.75
19470201T12:00:00:00.999Z,2.3
19470301T12:00:00:00.999Z,4.5
19470401T12:00:00:00.999Z,9.5
19470501T12:00:00:00.999Z,14.1
19470601T12:00:00:00.999Z,16.45
19470701T12:00:00:00.999Z,18.1
19470801T12:00:00:00.999Z,19.45
19470901T12:00:00:00.999Z,15.9
19471001T12:00:00:00.999Z,10.7
19471101T12:00:00:00.999Z,7.75
19471201T12:00:00:00.999Z,5.45
19480101T12:00:00:00.999Z,6.15
19480201T12:00:00:00.999Z,5.05
19480301T12:00:00:00.999Z,8.75
19480401T12:00:00:00.999Z,9.6
19480501T12:00:00:00.999Z,12
19480601T12:00:00:00.999Z,14.2
19480701T12:00:00:00.999Z,16.6
19480801T12:00:00:00.999Z,16
19480901T12:00:00:00.999Z,14.9
19481001T12:00:00:00.999Z,10.35
19481101T12:00:00:00.999Z,7.35
19481201T12:00:00:00.999Z,6.25
19490101T12:00:00:00.999Z,5.85
19490201T12:00:00:00.999Z,5.95
19490301T12:00:00:00.999Z,5.35
19490401T12:00:00:00.999Z,10.8
19490501T12:00:00:00.999Z,11.65
19490601T12:00:00:00.999Z,15.95
19490701T12:00:00:00.999Z,18.75
19490801T12:00:00:00.999Z,17.75
19490901T12:00:00:00.999Z,17.25
19491001T12:00:00:00.999Z,12.35
19491101T12:00:00:00.999Z,6.65
19491201T12:00:00:00.999Z,6.2
19500101T12:00:00:00.999Z,4.2
19500201T12:00:00:00.999Z,6.15
19500301T12:00:00:00.999Z,7.9
19500401T12:00:00:00.999Z,8.35
19500501T12:00:00:00.999Z,11.55
19500601T12:00:00:00.999Z,16.95
19500701T12:00:00:00.999Z,16.65
19500801T12:00:00:00.999Z,16.5
19500901T12:00:00:00.999Z,13.65
19501001T12:00:00:00.999Z,10
19501101T12:00:00:00.999Z,6.35
19501201T12:00:00:00.999Z,2.2
19510101T12:00:00:00.999Z,4.55
19510201T12:00:00:00.999Z,4.15
19510301T12:00:00:00.999Z,4.8
19510401T12:00:00:00.999Z,7.45
19510501T12:00:00:00.999Z,10.5
19510601T12:00:00:00.999Z,14.55
19510701T12:00:00:00.999Z,17.2
19510801T12:00:00:00.999Z,15.8
19510901T12:00:00:00.999Z,14.75
19511001T12:00:00:00.999Z,9.4
19511101T12:00:00:00.999Z,8.95
19511201T12:00:00:00.999Z,6
19520101T12:00:00:00.999Z,3.15
19520201T12:00:00:00.999Z,3.6
19520301T12:00:00:00.999Z,7.2
19520401T12:00:00:00.999Z,10.3
19520501T12:00:00:00.999Z,14.3
19520601T12:00:00:00.999Z,15.5
19520701T12:00:00:00.999Z,17.95
19520801T12:00:00:00.999Z,16.85
19520901T12:00:00:00.999Z,11.45
19521001T12:00:00:00.999Z,9.25
19521101T12:00:00:00.999Z,4.15
19521201T12:00:00:00.999Z,3.3
19530101T12:00:00:00.999Z,3.1
19530201T12:00:00:00.999Z,4.2
19530301T12:00:00:00.999Z,5.55
19530401T12:00:00:00.999Z,8
19530501T12:00:00:00.999Z,13.05
19530601T12:00:00:00.999Z,14.6
19530701T12:00:00:00.999Z,16.05
19530801T12:00:00:00.999Z,16.95
19530901T12:00:00:00.999Z,14.3
19531001T12:00:00:00.999Z,10.25
19531101T12:00:00:00.999Z,8.6
19531201T12:00:00:00.999Z,7.25
19540101T12:00:00:00.999Z,2.95
19540201T12:00:00:00.999Z,3.35
19540301T12:00:00:00.999Z,6.5
19540401T12:00:00:00.999Z,7.8
19540501T12:00:00:00.999Z,11.55
19540601T12:00:00:00.999Z,14.1
19540701T12:00:00:00.999Z,14.95
19540801T12:00:00:00.999Z,15.25
19540901T12:00:00:00.999Z,13.5
19541001T12:00:00:00.999Z,12.55
19541101T12:00:00:00.999Z,7.35
19541201T12:00:00:00.999Z,7
19550101T12:00:00:00.999Z,2.85
19550201T12:00:00:00.999Z,2.8
19550301T12:00:00:00.999Z,3.95
19550401T12:00:00:00.999Z,10.1
19550501T12:00:00:00.999Z,10.3
19550601T12:00:00:00.999Z,14.7
19550701T12:00:00:00.999Z,18.15
19550801T12:00:00:00.999Z,18.95
19550901T12:00:00:00.999Z,14.7
19551001T12:00:00:00.999Z,9.65
19551101T12:00:00:00.999Z,7.05
19551201T12:00:00:00.999Z,5.8
19560101T12:00:00:00.999Z,3.85
19560201T12:00:00:00.999Z,3
19560301T12:00:00:00.999Z,6.5
19560401T12:00:00:00.999Z,7.4
19560501T12:00:00:00.999Z,12.65
19560601T12:00:00:00.999Z,13.75
19560701T12:00:00:00.999Z,16.7
19560801T12:00:00:00.999Z,14.5
19560901T12:00:00:00.999Z,14.75
19561001T12:00:00:00.999Z,9.7
19561101T12:00:00:00.999Z,6
19561201T12:00:00:00.999Z,5.85
19570101T12:00:00:00.999Z,5.8
19570201T12:00:00:00.999Z,6.15
19570301T12:00:00:00.999Z,9.75
19570401T12:00:00:00.999Z,9.3
19570501T12:00:00:00.999Z,10.8
19570601T12:00:00:00.999Z,16.15
19570701T12:00:00:00.999Z,17.45
19570801T12:00:00:00.999Z,16.25
19570901T12:00:00:00.999Z,13.3
19571001T12:00:00:00.999Z,11.5
19571101T12:00:00:00.999Z,6.25
19571201T12:00:00:00.999Z,4.5
19580101T12:00:00:00.999Z,3.8
19580201T12:00:00:00.999Z,5.65
19580301T12:00:00:00.999Z,4.35
19580401T12:00:00:00.999Z,7.85
19580501T12:00:00:00.999Z,12.15
19580601T12:00:00:00.999Z,14.9
19580701T12:00:00:00.999Z,16.55
19580801T12:00:00:00.999Z,16.45
19580901T12:00:00:00.999Z,15.55
19581001T12:00:00:00.999Z,11.25
19581101T12:00:00:00.999Z,6.75
19581201T12:00:00:00.999Z,5.05
19590101T12:00:00:00.999Z,2.75
19590201T12:00:00:00.999Z,4.2
19590301T12:00:00:00.999Z,7.75
19590401T12:00:00:00.999Z,10.25
19590501T12:00:00:00.999Z,13
19590601T12:00:00:00.999Z,15.95
19590701T12:00:00:00.999Z,18.35
19590801T12:00:00:00.999Z,18.15
19590901T12:00:00:00.999Z,15.6
19591001T12:00:00:00.999Z,12.55
19591101T12:00:00:00.999Z,7.15
19591201T12:00:00:00.999Z,6.3
19600101T12:00:00:00.999Z,4.05
19600201T12:00:00:00.999Z,4.7
19600301T12:00:00:00.999Z,6.85
19600401T12:00:00:00.999Z,9.4
19600501T12:00:00:00.999Z,13.3
19600601T12:00:00:00.999Z,16.85
19600701T12:00:00:00.999Z,15.75
19600801T12:00:00:00.999Z,15.7
19600901T12:00:00:00.999Z,13.8
19601001T12:00:00:00.999Z,10.85
19601101T12:00:00:00.999Z,7.75
19601201T12:00:00:00.999Z,4.4
19610101T12:00:00:00.999Z,4.2
19610201T12:00:00:00.999Z,7.6
19610301T12:00:00:00.999Z,8.65
19610401T12:00:00:00.999Z,10.7
19610501T12:00:00:00.999Z,11.75
19610601T12:00:00:00.999Z,15.55
19610701T12:00:00:00.999Z,16.5
19610801T12:00:00:00.999Z,16.55
19610901T12:00:00:00.999Z,15.95
19611001T12:00:00:00.999Z,11.25
19611101T12:00:00:00.999Z,6.15
19611201T12:00:00:00.999Z,2.8
19620101T12:00:00:00.999Z,4.55
19620201T12:00:00:00.999Z,4.55
19620301T12:00:00:00.999Z,4
19620401T12:00:00:00.999Z,8.25
